,Close,Open,Volume,Net Income,Stockholders Equity,Long Term Debt,Total Assets
2022-01-03,3646.82861328125,3542.1349688808314,65937900.0,,,,
2022-01-04,3638.104248046875,3646.8287186656926,42984700.0,,,,
2022-01-05,3533.410400390625,3620.655101634838,119584700.0,,,,
2022-01-06,3594.4814453125,3568.3080367301277,89197500.0,,,,
2022-01-07,3638.104248046875,3594.4818949527876,68415100.0,,,,
2022-01-10,3577.03271484375,3646.828475133384,44921200.0,,,,
2022-01-11,3568.30810546875,3594.481514555318,61890200.0,,,,
2022-01-12,3585.757080078125,3585.757080078125,45132700.0,,,,
2022-01-13,3646.82861328125,3638.1041429145484,84148400.0,,,,
2022-01-14,3655.552978515625,3611.9306279366797,28193100.0,,,,
2022-01-17,3646.82861328125,3664.277554014653,39816300.0,,,,
2022-01-18,3707.899658203125,3664.277309283088,112212200.0,,,,
2022-01-19,3707.899658203125,3716.6241279871324,88713900.0,,,,
2022-01-20,3681.726318359375,3751.522077949126,100014500.0,,,,
2022-01-21,3777.695556640625,3699.175325671189,75534800.0,,,,
2022-01-24,3751.522216796875,3716.624335710392,70404500.0,,,,
2022-01-25,3742.7978515625,3760.246792595425,116353600.0,,,,
2022-01-26,3830.042236328125,3821.3177665415005,127641400.0,,,,
2022-01-27,3725.3486328125,3838.7667410714284,98613900.0,,,,
2022-01-28,3716.624267578125,3716.624267578125,61686700.0,,,,
2022-01-31,3655.552978515625,3673.001918747203,88735900.0,,,,
2022-02-02,3638.104248046875,3638.104248046875,144006000.0,,,,
2022-02-03,3664.27734375,3664.27734375,58212400.0,,,,
2022-02-04,3690.45068359375,3716.624092697252,98728700.0,,,,
2022-02-07,3742.7978515625,3690.4510284637236,90285800.0,,,,
2022-02-08,3690.45068359375,3734.0730320995863,71210400.0,,,,
2022-02-09,3734.073486328125,3734.073486328125,95375000.0,,,,
2022-02-10,3891.113525390625,3838.7667066633967,233984700.0,,,,
2022-02-11,3882.388916015625,3926.011263386587,130081900.0,,,,
2022-02-14,3838.766845703125,3821.3179054953835,104903700.0,,,,
2022-02-15,3847.491455078125,3838.7669846584467,75305900.0,,,,
2022-02-16,3838.766845703125,3856.2157859108665,90121200.0,,,,
2022-02-17,3847.491455078125,3838.7669846584467,72970200.0,,,,
2022-02-18,3838.766845703125,3856.2157859108665,71111300.0,,,,
2022-02-21,3812.593505859375,3812.593505859375,58883000.0,,,,
2022-02-22,3751.522216796875,3768.971157340116,106985800.0,,,,
2022-02-23,3795.144287109375,3734.0729997306034,110562400.0,,,,
2022-02-24,3699.17529296875,3734.0731730910966,126158600.0,,,,
2022-02-25,3786.419921875,3699.1752232142853,208757000.0,,,,
2022-03-01,3795.144287109375,4048.15390625,206416900.0,,,,
2022-03-02,3742.7978515625,3838.7670272435894,152165300.0,,,,
2022-03-04,3838.766845703125,3873.6647261186076,155369100.0,,,,
2022-03-07,3934.736083984375,3838.766911204268,177360400.0,,,,
2022-03-08,4030.705078125,4013.256138392857,234086000.0,,,,
2022-03-09,3873.664794921875,3969.6339677690385,145145900.0,,,,
2022-03-10,3847.491455078125,3926.0116888552297,130830800.0,,,,
2022-03-11,4004.531982421875,3847.4915125229777,143446200.0,,,,
2022-03-14,3995.80712890625,4056.878416902634,166572700.0,,,,
2022-03-15,4030.705078125,4039.429547991071,231077800.0,,,,
2022-03-16,4039.429443359375,4065.60285227963,109961900.0,,,,
2022-03-17,3908.562744140625,3969.6340370178223,246300800.0,,,,
2022-03-18,3960.909423828125,3917.287073345436,210266100.0,,,,
2022-03-21,3969.634033203125,3969.634033203125,79691600.0,,,,
2022-03-22,3969.634033203125,3969.634033203125,98699900.0,,,,
2022-03-23,3969.634033203125,3969.634033203125,78299500.0,,,,
2022-03-24,3978.35791015625,3926.011095548931,89578400.0,,,,
2022-03-25,3943.460693359375,3934.736222798845,90053700.0,,,,
2022-03-28,4013.255859375,3934.7356360394024,184131000.0,,,,
2022-03-29,3978.35791015625,4013.2557865611293,77920800.0,,,,
2022-03-30,3995.80712890625,4030.7050077613267,118749100.0,,,,
2022-03-31,3995.80712890625,4030.7050077613267,108109700.0,,,,
2022-04-01,3995.80712890625,3969.6337197649427,86590300.0,,,,
2022-04-04,3960.909423828125,3978.3583640212,103480300.0,,,,
2022-04-05,3943.460693359375,3969.6341050409637,52172300.0,,,,
2022-04-06,3864.940185546875,3917.2870052156813,108368800.0,,,,
2022-04-07,3960.909423828125,3882.389192959285,143921800.0,,,,
2022-04-08,3995.80712890625,3995.80712890625,161974500.0,,,,
2022-04-11,4004.531982421875,4021.9809235217526,90521500.0,,,,
2022-04-12,4039.429443359375,4030.7049737192897,187948000.0,,,,
2022-04-13,4091.7763671875,4100.500837053572,196864200.0,,,,
2022-04-14,4083.052001953125,4100.500942132412,112735200.0,,,,
2022-04-18,4109.22509765625,4117.949567078026,120778200.0,,,,
2022-04-19,4083.052001953125,4135.398822490985,92268300.0,,,,
2022-04-20,4039.429443359375,4083.0517915598,88360900.0,,,,
2022-04-21,4030.705078125,4030.705078125,97575800.0,,,,
2022-04-22,4030.705078125,4030.705078125,101299100.0,,,,
2022-04-25,4109.22509765625,4021.9804034384956,92045500.0,,,,
2022-04-26,4152.84765625,4083.0518973214284,85945800.0,,,,
2022-04-27,4161.572265625,4117.949914832286,136485600.0,,,,
2022-04-28,4030.705078125,4231.367885044642,198484800.0,,,,
2022-05-09,3760.24658203125,3978.3583327291185,343682000.0,,,,
2022-05-10,3786.419921875,3594.4815848214284,281386300.0,,,,
2022-05-11,3777.695556640625,3838.76684739463,154455400.0,,,,
2022-05-12,3751.522216796875,3786.4200978833574,233518500.0,,,,
2022-05-13,3716.624267578125,3707.8997974664394,190889200.0,,,,
2022-05-17,3646.82861328125,3707.899905848161,170880700.0,,,,
2022-05-18,3707.899658203125,3690.45071863511,185359500.0,,,,
2022-05-19,3673.001708984375,3646.8283001317545,112679300.0,,,,
2022-05-20,3638.104248046875,3681.726601140962,141701800.0,,,,
2022-05-23,3585.757080078125,3629.379428984185,196569900.0,,,,
2022-05-24,3620.6552734375,3594.4818618222894,151693700.0,,,,
2022-05-25,3664.27734375,3664.27734375,166595400.0,,,,
2022-05-27,3751.522216796875,3716.624335710392,186513500.0,,,,
2022-05-30,3707.899658203125,3786.419886259191,107614100.0,,,,
2022-05-31,3760.24658203125,3725.3487019195913,469620300.0,,,,
2022-06-02,3742.7978515625,3830.042556727127,164481100.0,,,,
2022-06-03,3760.24658203125,3760.24658203125,108852800.0,,,,
2022-06-06,3786.419921875,3760.2465122767853,79319400.0,,,,
2022-06-07,3707.899658203125,3786.419886259191,142504000.0,,,,
2022-06-08,3707.86865234375,3753.0865627381863,202555900.0,,,,
2022-06-09,3662.650634765625,3689.7813802083333,148580200.0,,,,
2022-06-10,3635.52001953125,3653.607183807525,189186700.0,,,,
2022-06-13,3689.781494140625,3572.21492692536,156054900.0,,,,
2022-06-14,3716.912109375,3662.65061872719,117325600.0,,,,
2022-06-15,3671.6943359375,3671.6943359375,94848800.0,,,,
2022-06-16,3653.607177734375,3725.955834719214,96042200.0,,,,
2022-06-17,3725.95556640625,3626.476170215792,169375800.0,,,,
2022-06-20,3653.607177734375,3662.65075985748,82101200.0,,,,
2022-06-21,3716.912109375,3671.694200501825,77489000.0,,,,
2022-06-22,3662.650634765625,3698.8249620225697,60907800.0,,,,
2022-06-23,3762.130126953125,3644.56356048584,101065400.0,,,,
2022-06-24,3753.086669921875,3825.435328619164,81050700.0,,,,
2022-06-27,3680.73779296875,3716.912120172374,71574300.0,,,,
2022-06-28,3644.5634765625,3626.476312907103,128618800.0,,,,
2022-06-29,3653.607177734375,3617.4328492419554,72888100.0,,,,
2022-06-30,3617.432861328125,3716.9122650146483,116718900.0,,,,
2022-07-01,3635.52001953125,3626.4764373931125,39572500.0,,,,
2022-07-04,3608.38916015625,3635.5199057213345,115885200.0,,,,
2022-07-05,3608.38916015625,3626.4763238663063,72329600.0,,,,
2022-07-06,3635.52001953125,3662.6507659456624,62679000.0,,,,
2022-07-07,3653.607177734375,3653.607177734375,42393800.0,,,,
2022-07-08,3626.4765625,3662.650892300499,64049000.0,,,,
2022-07-11,3653.607177734375,3707.8686704730044,42258000.0,,,,
2022-07-12,3626.4765625,3671.6944747506236,43399800.0,,,,
2022-07-13,3563.17138671875,3626.4764621173063,96218200.0,,,,
2022-07-14,3635.52001953125,3563.1713624261506,68708500.0,,,,
2022-07-15,3753.086669921875,3653.6072642131026,146093800.0,,,,
2022-07-18,3789.260986328125,3716.912327877946,84009400.0,,,,
2022-07-19,3762.130126953125,3789.2608730609604,91367900.0,,,,
2022-07-20,3807.347900390625,3744.0428284126338,82344000.0,,,,
2022-07-21,3852.56591796875,3807.348008133436,107234600.0,,,,
2022-07-22,3825.43505859375,3834.4786402925533,59792300.0,,,,
2022-07-25,3834.478759765625,3834.478759765625,37218000.0,,,,
2022-07-26,3843.522216796875,3834.4786351102944,49786900.0,,,,
2022-07-27,3888.740234375,3825.4351607921512,60672300.0,,,,
2022-07-28,3834.478759765625,3897.78383362968,110767300.0,,,,
2022-07-29,3825.43505859375,3870.652967087766,108823600.0,,,,
2022-08-01,3888.740234375,3825.4351607921512,104724300.0,,,,
2022-08-02,4024.393798828125,3933.957983124122,112228800.0,,,,
2022-08-03,4069.61181640625,4024.3939073350693,251825000.0,,,,
2022-08-04,4114.830078125,4024.394252232143,186881500.0,,,,
2022-08-05,4205.265625,4151.004133064516,268967200.0,,,,
2022-08-08,4250.48388671875,4250.48388671875,191023500.0,,,,
2022-08-09,4196.22216796875,4250.48366152007,164453900.0,,,,
2022-08-10,4123.873046875,4096.742303145559,162061400.0,,,,
2022-08-11,4132.9169921875,4114.829828107905,123629000.0,,,,
2022-08-12,4114.830078125,4132.917243303572,124552500.0,,,,
2022-08-15,4024.393798828125,4105.786032961728,136882800.0,,,,
2022-08-16,3988.2197265625,4096.742712319303,127710800.0,,,,
2022-08-18,4114.830078125,3943.0020089285717,182044300.0,,,,
2022-08-19,4160.04736328125,4123.873038383152,177623900.0,,,,
2022-08-22,4205.265625,4114.829805107527,202320400.0,,,,
2022-08-23,4214.3095703125,4232.396735850321,229431400.0,,,,
2022-08-24,4295.701171875,4214.3089391447365,189007900.0,,,,
2022-08-25,4132.9169921875,4232.396394625273,179495700.0,,,,
2022-08-26,4060.568115234375,4078.655278331187,184317100.0,,,,
2022-08-29,4087.69921875,3952.0454836144913,101529800.0,,,,
2022-08-30,4051.52490234375,4141.96072605678,118884300.0,,,,
2022-08-31,4123.873046875,3997.2629094709428,175300400.0,,,,
2022-09-01,4141.96044921875,4123.873285685044,120871700.0,,,,
2022-09-02,4160.04736328125,4105.785875934103,106985000.0,,,,
2022-09-05,4178.134765625,4123.873275162337,77323800.0,,,,
2022-09-06,4078.655517578125,4169.091338366997,61970100.0,,,,
2022-09-07,4060.568115234375,4069.611696782781,106145700.0,,,,
2022-09-08,4123.873046875,4069.6115594161183,123389200.0,,,,
2022-09-09,4160.04736328125,4114.8294571586275,50307800.0,,,,
2022-09-12,4105.7861328125,4160.047623554516,74820600.0,,,,
2022-09-13,4087.69921875,4105.7863834347345,91510200.0,,,,
2022-09-14,4051.52490234375,4060.5684847150533,97919200.0,,,,
2022-09-15,4069.61181640625,4105.786143663195,125599900.0,,,,
2022-09-16,3988.2197265625,4069.6119658801017,210277300.0,,,,
2022-09-19,4069.61181640625,4033.4374891493057,116164500.0,,,,
2022-09-20,4051.52490234375,4096.7428142002655,100743700.0,,,,
2022-09-21,4006.306884765625,4024.394049030933,91363200.0,,,,
2022-09-22,4006.306884765625,3979.176138367664,89922900.0,,,,
2022-09-23,3961.088623046875,3979.1757857091893,95911400.0,,,,
2022-09-26,4033.4375,3970.132427130045,132185400.0,,,,
2022-09-27,4015.3505859375,4024.39416833826,123113800.0,,,,
2022-09-28,4042.481201171875,4006.3068727497553,104385500.0,,,,
2022-09-29,4015.3505859375,4033.4377507390204,90290400.0,,,,
2022-09-30,4033.4375,3979.17600896861,111482000.0,,,,
2022-10-03,4033.4375,4033.4375,77569100.0,,,,
2022-10-04,4015.3505859375,4033.4377507390204,87832800.0,,,,
2022-10-05,4033.4375,4060.5682455156953,61888400.0,,,,
2022-10-06,4006.306884765625,4033.4376311635865,60464300.0,,,,
2022-10-07,3933.9580078125,3979.175915948276,102570000.0,,,,
2022-10-10,3997.26318359375,3924.9145286870757,72389100.0,,,,
2022-10-11,3897.783935546875,3943.0018466321053,108794500.0,,,,
2022-10-12,3924.91455078125,3888.74022312428,107938600.0,,,,
2022-10-13,3888.740234375,3915.8709801962214,70034500.0,,,,
2022-10-14,3879.69677734375,3943.0018529647436,68096300.0,,,,
2022-10-17,3915.87109375,3798.304525115473,90321700.0,,,,
2022-10-18,3843.522216796875,3897.7837069163606,72516000.0,,,,
2022-10-19,3798.304443359375,3816.391607375372,65848300.0,,,,
2022-10-20,3933.9580078125,3798.3042834051726,165391500.0,,,,
2022-10-21,3943.001708984375,3888.740217576333,79825700.0,,,,
2022-10-24,3988.2197265625,3961.0889801232993,76777200.0,,,,
2022-10-25,3970.13232421875,4006.3066506353216,109154300.0,,,,
2022-10-26,3952.04541015625,3997.2633210276026,97320500.0,,,,
2022-10-27,3952.04541015625,3970.132574504791,80270300.0,,,,
2022-10-28,4024.393798828125,3997.263054116924,91101500.0,,,,
2022-10-31,3970.13232421875,4033.4373954477505,162753500.0,,,,
2022-11-01,3997.26318359375,3997.26318359375,108592900.0,,,,
2022-11-02,3816.3916015625,3979.176077458531,217855200.0,,,,
2022-11-03,3734.999267578125,3744.0428493398153,231475000.0,,,,
2022-11-04,3807.347900390625,3680.7377564346425,201183100.0,,,,
2022-11-07,3870.6533203125,3843.522572740216,129868800.0,,,,
2022-11-08,3816.3916015625,3861.6095115336198,110546800.0,,,,
2022-11-09,3789.260986328125,3798.3045686343976,145833200.0,,,,
2022-11-10,3771.173828125,3716.912334195144,81249200.0,,,,
2022-11-11,3753.086669921875,3762.1302522590363,227799300.0,,,,
2022-11-14,3662.650634765625,3698.8249620225697,188771200.0,,,,
2022-11-15,3662.650634765625,3662.650634765625,88570400.0,,,,
2022-11-16,3662.650634765625,3617.4327256944443,149512300.0,,,,
2022-11-17,3653.607177734375,3635.520013488165,68616700.0,,,,
2022-11-18,3626.4765625,3680.7380572007482,115907900.0,,,,
2022-11-21,3644.5634765625,3635.5198947348017,45277400.0,,,,
2022-11-22,3617.432861328125,3635.5200256347653,83888300.0,,,,
2022-11-23,3590.302001953125,3608.389165690924,95750400.0,,,,
2022-11-24,3644.5634765625,3599.3455674240076,50741600.0,,,,
2022-11-25,3644.5634765625,3626.476312907103,73305800.0,,,,
2022-11-28,3599.345458984375,3644.5633667605607,94063100.0,,,,
2022-11-29,3599.345458984375,3599.345458984375,94389800.0,,,,
2022-11-30,3653.607177734375,3590.3021028726407,585687400.0,,,,
2022-12-01,3581.25830078125,3635.5197901870265,230066600.0,,,,
2022-12-02,3617.432861328125,3572.2149505615234,113336600.0,,,,
2022-12-05,3472.7353515625,3599.3454945882163,148751200.0,,,,
2022-12-06,3255.689697265625,3291.864027235243,416468700.0,,,,
2022-12-07,3328.0380859375,3255.6894318953805,278572200.0,,,,
2022-12-08,3382.2998046875,3346.125475225602,245646400.0,,,,
2022-12-09,3300.907470703125,3328.0382170376715,164606100.0,,,,
2022-12-12,3346.125244140625,3318.994498917863,170545000.0,,,,
2022-12-13,3391.34326171875,3337.0817695312503,231127000.0,,,,
2022-12-14,3391.34326171875,3454.6483359375,107175700.0,,,,
2022-12-15,3318.99462890625,3328.0382110013625,143233600.0,,,,
2022-12-16,3328.0380859375,3264.7330136506453,310944500.0,,,,
2022-12-19,3364.212646484375,3382.29981125042,119137700.0,,,,
2022-12-20,3364.212646484375,3373.2562288673976,55351300.0,,,,
2022-12-21,3427.517578125,3337.0817581217016,98741000.0,,,,
2022-12-22,3391.34326171875,3436.561171875,68702100.0,,,,
2022-12-23,3418.473876953125,3355.1688051576966,45179400.0,,,,
2022-12-26,3391.34326171875,3418.4740078125,19216700.0,,,,
2022-12-27,3445.604736328125,3409.4304083876723,49816500.0,,,,
2022-12-28,3373.256103515625,3436.5611778443363,65006300.0,,,,
2022-12-29,3418.473876953125,3364.212386842758,51703500.0,,,,
2022-12-30,3391.34326171875,3400.38684375,79677300.0,,,,
2022-12-31,,,,,129224000000000.0,27331000000000.0,274817000000000.0
2023-01-02,3436.56103515625,3391.3431267989313,7959900.0,,,,
2023-01-03,3490.82275390625,3427.517678058209,64235000.0,,,,
2023-01-04,3454.648193359375,3472.7353566753927,56785600.0,,,,
2023-01-05,3409.430419921875,3436.561165968999,135167000.0,,,,
2023-01-06,3355.168701171875,3391.343026790979,65207400.0,,,,
2023-01-09,3427.517578125,3373.256086123021,46616400.0,,,,
2023-01-10,3463.69189453125,3445.6047305911393,80009900.0,,,,
2023-01-11,3499.8662109375,3454.648301235465,75139300.0,,,,
2023-01-12,3490.82275390625,3427.517678058209,105775500.0,,,,
2023-01-13,3418.473876953125,3454.64820369337,85780600.0,,,,
2023-01-16,3481.779052734375,3418.4739790482954,58918700.0,,,,
2023-01-17,3572.21484375,3499.866188686709,132256600.0,,,,
2023-01-18,3554.127685546875,3626.476340723402,94772000.0,,,,
2023-01-19,3517.953369140625,3526.996951066436,109555200.0,,,,
2023-01-20,3499.8662109375,3536.0405386991283,88457800.0,,,,
2023-01-24,3481.779052734375,3517.953380554992,45504900.0,,,,
2023-01-25,3472.7353515625,3481.7789332071943,80575100.0,,,,
2023-01-26,3590.302001953125,3481.7790195263306,117238000.0,,,,
2023-01-27,3581.25830078125,3590.3018823488796,100769500.0,,,,
2023-01-30,3581.25830078125,3581.25830078125,59425300.0,,,,
2023-01-31,3481.779052734375,3563.171290330763,179726700.0,,,,
2023-02-01,3499.8662109375,3481.779047056686,70997300.0,,,,
2023-02-02,3517.953369140625,3481.7790414373794,78852300.0,,,,
2023-02-03,3508.909912109375,3536.040658852489,55154800.0,,,,
2023-02-06,3508.909912109375,3490.822747613966,58861300.0,,,,
2023-02-07,3436.56103515625,3508.9096885279605,76254900.0,,,,
2023-02-08,3472.7353515625,3436.561024983724,65856500.0,,,,
2023-02-09,3409.430419921875,3472.7354940318305,91337300.0,,,,
2023-02-10,3436.56103515625,3391.3431267989313,88759600.0,,,,
2023-02-13,3427.517578125,3436.56116012533,69004400.0,,,,
2023-02-14,3436.56103515625,3463.691780170642,80331100.0,,,,
2023-02-15,3427.517578125,3445.6047421256594,59028200.0,,,,
2023-02-16,3409.430419921875,3436.561165968999,49869900.0,,,,
2023-02-17,3400.386962890625,3409.4305452387384,50369000.0,,,,
2023-02-20,3454.648193359375,3400.386703411322,57438900.0,,,,
2023-02-21,3472.7353515625,3481.7789332071943,63880300.0,,,,
2023-02-22,3490.82275390625,3481.7791716422444,48505600.0,,,,
2023-02-23,3590.302001953125,3572.214838215326,109147100.0,,,,
2023-02-24,3653.607177734375,3617.4328492419554,142165700.0,,,,
2023-02-27,3581.25830078125,3608.3890454841385,66461600.0,,,,
2023-02-28,3508.909912109375,3554.127823347898,115766900.0,,,,
2023-03-01,3554.127685546875,3554.127685546875,47395200.0,,,,
2023-03-02,3508.909912109375,3526.997076604784,43208800.0,,,,
2023-03-03,3526.9970703125,3508.909905849359,49796000.0,,,,
2023-03-06,3508.909912109375,3563.171405595602,50103800.0,,,,
2023-03-07,3508.909912109375,3517.9534943570793,59086800.0,,,,
2023-03-08,3563.17138671875,3481.779146920606,78551000.0,,,,
2023-03-09,3590.302001953125,3590.302001953125,68725500.0,,,,
2023-03-10,3626.4765625,3581.258650249377,76136200.0,,,,
2023-03-13,3680.73779296875,3635.51988396422,104663300.0,,,,
2023-03-14,3635.52001953125,3644.5636016693875,111430100.0,,,,
2023-03-15,3626.4765625,3662.650892300499,65025400.0,,,,
2023-03-16,3662.650634765625,3653.607052951389,96707900.0,,,,
2023-03-17,3662.650634765625,3698.8249620225697,232270900.0,,,,
2023-03-20,3608.38916015625,3662.6506512864194,105982700.0,,,,
2023-03-21,3725.95556640625,3617.4325887439322,88808200.0,,,,
2023-03-24,3680.73779296875,3707.8685383714683,96214700.0,,,,
2023-03-27,3662.650634765625,3707.8685438368057,71556400.0,,,,
2023-03-28,3662.650634765625,3707.8685438368057,87955300.0,,,,
2023-03-29,3707.86865234375,3698.825070264863,113504700.0,,,,
2023-03-30,3698.824951171875,3662.65062402105,87690800.0,,,,
2023-03-31,3671.6943359375,3716.9122464786024,93699000.0,,,,
2023-04-03,3689.781494140625,3707.868658327589,56896200.0,,,,
2023-04-04,3671.6943359375,3689.781500153941,82969200.0,,,,
2023-04-05,3753.086669921875,3707.8687582360694,70419100.0,,,,
2023-04-06,3843.522216796875,3798.304308363971,125329700.0,,,,
2023-04-10,3888.740234375,3843.522324672965,85757900.0,,,,
2023-04-11,3888.740234375,3879.696652434593,84322900.0,,,,
2023-04-12,3897.783935546875,3906.827517763921,178923700.0,,,,
2023-04-13,3924.91455078125,3924.91455078125,119431600.0,,,,
2023-04-14,3924.91455078125,3924.91455078125,117305500.0,,,,
2023-04-17,3861.609375,3924.9144467213114,59688000.0,,,,
2023-04-18,3861.609375,3834.4786299765806,65644600.0,,,,
2023-04-26,3979.176025390625,4051.524680397727,198984100.0,,,,
2023-04-27,3906.827392578125,4024.3939576325592,58407000.0,,,,
2023-04-28,3843.522216796875,3861.6093801700367,112116900.0,,,,
2023-05-02,3789.260986328125,3807.34815094067,117097400.0,,,,
2023-05-03,3753.086669921875,3798.3045816076806,158597800.0,,,,
2023-05-04,3753.086669921875,3771.173834596197,98421300.0,,,,
2023-05-05,3771.173828125,3762.1302458033574,113408100.0,,,,
2023-05-08,3671.6943359375,3771.173739127925,121002600.0,,,,
2023-05-09,3680.73779296875,3662.650629366938,105907900.0,,,,
2023-05-10,3734.999267578125,3662.650613484602,84306600.0,,,,
2023-05-11,3698.824951171875,3707.8685329595814,74171300.0,,,,
2023-05-12,3599.345458984375,3662.650529871035,236777600.0,,,,
2023-05-15,3599.345458984375,3608.3890405396123,113329300.0,,,,
2023-05-16,3599.345458984375,3635.519785205324,68777200.0,,,,
2023-05-17,3608.38916015625,3599.345578301222,83183300.0,,,,
2023-05-19,3635.52001953125,3608.389273116838,95986000.0,,,,
2023-05-22,3653.607177734375,3617.4328492419554,115578100.0,,,,
2023-05-23,3653.607177734375,3644.56359561127,132751000.0,,,,
2023-05-24,3762.130126953125,3635.519978449895,194127500.0,,,,
2023-05-25,3725.95556640625,3789.260636709269,122121000.0,,,,
2023-05-26,3734.999267578125,3744.0428493398153,62211800.0,,,,
2023-05-29,3798.304443359375,3725.955787295387,77540300.0,,,,
2023-05-30,3725.95556640625,3744.0427293499697,78924700.0,,,,
2023-05-31,3653.607177734375,3725.955834719214,1155861400.0,,,,
2023-06-05,3689.781494140625,3671.6943299536615,189129300.0,,,,
2023-06-06,3698.824951171875,3698.824951171875,95792700.0,,,,
2023-06-07,3753.086669921875,3707.8687582360694,127707400.0,,,,
2023-06-08,3771.173828125,3762.1302458033574,78989700.0,,,,
2023-06-09,3753.086669921875,3771.173834596197,83014700.0,,,,
2023-06-12,3816.792724609375,3807.368545042438,94687300.0,,,,
2023-06-13,3797.9443359375,3807.3685154311415,69609000.0,,,,
2023-06-14,3769.671875,3788.5202343749997,110730800.0,,,,
2023-06-15,3788.520263671875,3760.247724390742,85391800.0,,,,
2023-06-16,3741.3994140625,3788.520313483942,160978900.0,,,,
2023-06-19,3731.97509765625,3731.97509765625,54934100.0,,,,
2023-06-20,3760.247802734375,3750.8236227776474,55155600.0,,,,
2023-06-21,3750.823486328125,3741.3993067142355,60191300.0,,,,
2023-06-22,3713.126953125,3750.8236734612947,56150900.0,,,,
2023-06-23,3722.551025390625,3713.1268455795093,41812400.0,,,,
2023-06-26,3760.247802734375,3713.126902950736,36011500.0,,,,
2023-06-27,3769.671875,3797.9444140624996,64879900.0,,,,
2023-07-03,3769.671875,3797.9444140624996,75193200.0,,,,
